account,symbol,execution_price,size,side,time,closedPnL,leverage
TRD_012,ETHUSDT,42345.78939284716,0.7450265405171614,LONG,2024-02-06 18:29:00,0.8276679462190639,50
TRD_035,BTCUSDT,56700.217529980226,1.3103310481302317,SHORT,2024-02-06 20:13:00,-151.22838312197274,5
TRD_014,SOLUSDT,28660.91905934503,1.1580527067177748,LONG,2024-02-06 20:32:00,-31.51954657657609,20
TRD_022,BTCUSDT,34283.24944233615,0.2608446918152897,SHORT,2024-02-07 06:47:00,431.62133910127466,5
TRD_023,BTCUSDT,63238.34960460988,0.477368799067215,SHORT,2024-02-07 10:29:00,347.33299170069967,1
TRD_048,SOLUSDT,64255.9660453823,0.6888334023014856,SHORT,2024-02-07 11:57:00,-1131.140373377162,10
TRD_007,ETHUSDT,22246.772622636312,0.3990119786633708,LONG,2024-02-07 15:09:00,508.9391530667069,50
TRD_040,SOLUSDT,28404.529267648766,0.30876635320175083,LONG,2024-02-07 17:30:00,-162.8628667191345,20
TRD_050,BNBUSDT,25873.59701364295,0.1258135625592712,LONG,2024-02-08 00:25:00,207.40185244301802,5
TRD_025,BNBUSDT,28984.654732565148,1.7474741055617709,LONG,2024-02-08 07:07:00,-193.7826276948669,50
TRD_013,SOLUSDT,68509.38621531363,0.5849974017500589,LONG,2024-02-08 07:42:00,-15.902484242577763,5
TRD_021,ETHUSDT,47582.76243952282,0.5877380018277967,LONG,2024-02-08 19:03:00,667.6450573738676,1
TRD_041,BNBUSDT,43405.61952274634,0.42039399348600937,SHORT,2024-02-08 23:16:00,178.0378029952956,1
TRD_010,BNBUSDT,69223.36865463082,0.9560407700091271,LONG,2024-02-09 03:56:00,642.0856370463201,5
TRD_009,SOLUSDT,47847.80649303677,1.033341516165521,LONG,2024-02-09 07:55:00,-15.484479609025605,10
TRD_015,SOLUSDT,53055.896367276226,0.42447990366390925,LONG,2024-02-09 14:22:00,-67.45433729989324,1
TRD_002,SOLUSDT,36638.52730245901,1.2210549723486646,SHORT,2024-02-09 15:02:00,16.089032579000634,50
TRD_025,BTCUSDT,39105.74322547593,1.4487699195915607,SHORT,2024-02-09 23:05:00,-624.7383832279821,20
TRD_013,BTCUSDT,49720.46919045365,0.7539417710712494,SHORT,2024-02-10 05:39:00,-1335.5043013461668,20
TRD_034,BTCUSDT,23489.28920002324,1.175048876746303,SHORT,2024-02-10 06:26:00,-380.36794643137483,10
TRD_034,SOLUSDT,32794.144302238754,1.009580791277248,LONG,2024-02-10 06:33:00,523.6167199600017,10
TRD_035,ETHUSDT,29840.587473015355,0.3991413127286433,LONG,2024-02-10 08:43:00,720.2687780105507,5
TRD_038,BNBUSDT,20794.66965700018,1.4627218676614098,SHORT,2024-02-11 02:04:00,-991.1819293874294,10
TRD_003,BTCUSDT,46845.0635260211,1.6048915253698544,SHORT,2024-02-11 02:22:00,653.3386638921743,100
TRD_042,ETHUSDT,48052.641976193954,1.3010983000184635,LONG,2024-02-11 12:18:00,-286.16192732193184,10
TRD_006,SOLUSDT,39196.961151862946,0.6545530952643921,SHORT,2024-02-11 13:01:00,-703.2000127832667,5
TRD_048,BTCUSDT,33436.373473239546,1.8543170638745095,SHORT,2024-02-11 18:08:00,539.6133546181303,5
TRD_049,SOLUSDT,52602.99379973124,0.9161631921102974,SHORT,2024-02-12 01:05:00,-242.7219127211005,100
TRD_019,ETHUSDT,26732.958069222845,0.5390981859163447,SHORT,2024-02-12 11:52:00,1317.76758136957,1
TRD_003,BTCUSDT,45930.7515817667,0.8223868954356934,LONG,2024-02-12 14:47:00,-326.6213117957634,20
TRD_018,BTCUSDT,58403.699290530996,1.3872294328973376,SHORT,2024-02-12 21:13:00,-128.17748372965158,5
TRD_039,BTCUSDT,28214.899197623614,1.6934042534619058,LONG,2024-02-12 22:42:00,-478.2459910871448,5
TRD_009,BTCUSDT,57662.97692979094,0.7195852435729164,SHORT,2024-02-12 22:44:00,84.95026176034555,20
TRD_012,ETHUSDT,58039.7254576699,0.47292264755865565,SHORT,2024-02-12 23:08:00,408.5324857352573,1
TRD_005,BTCUSDT,22996.332411522744,1.2567213323520576,LONG,2024-02-13 00:09:00,-855.1377619102583,5
TRD_003,BNBUSDT,20939.21630435909,1.8432180492115082,LONG,2024-02-13 01:41:00,337.89933508150006,1
TRD_011,BNBUSDT,68696.77029940975,0.374753793483249,SHORT,2024-02-13 06:07:00,-194.33123437129615,10
TRD_030,SOLUSDT,29669.132974941247,1.6080085707757394,SHORT,2024-02-13 09:47:00,-420.4542906608762,1
TRD_004,BTCUSDT,61106.96045500515,0.9584482911600934,SHORT,2024-02-13 14:20:00,,1
TRD_005,BNBUSDT,48092.53265226493,1.6010298828845626,LONG,2024-02-13 18:14:00,499.3117501785725,20
TRD_001,BNBUSDT,33223.60787684984,1.016026888048849,SHORT,2024-02-13 18:37:00,153.34383992732467,5
TRD_027,BNBUSDT,26498.52183094063,0.7608822708614165,SHORT,2024-02-14 02:50:00,-281.0393715670394,5
TRD_028,ETHUSDT,44833.86367888638,1.3965145904172052,LONG,2024-02-14 04:46:00,399.72950035352454,10
TRD_029,BTCUSDT,40367.74058147249,1.8022483162438456,SHORT,2024-02-14 08:39:00,274.91307180856114,10
TRD_018,ETHUSDT,54944.30425585339,0.6473009434366603,SHORT,2024-02-14 09:36:00,443.923702200688,5
TRD_012,ETHUSDT,65208.427477386336,0.9268887886388,SHORT,2024-02-14 10:05:00,830.2994481533268,50
TRD_013,BNBUSDT,60262.40434817192,0.46650724712607977,LONG,2024-02-14 14:00:00,118.75919250565123,20
TRD_041,BNBUSDT,33722.6025102406,0.37498483259852805,SHORT,2024-02-14 23:32:00,976.1878859086646,1
TRD_002,SOLUSDT,63946.66092261529,1.5580013833604285,SHORT,2024-02-15 02:05:00,723.7898028273205,10
TRD_037,BTCUSDT,61669.565705230205,0.4093215922100004,SHORT,2024-02-15 03:50:00,401.72071031429874,1
TRD_045,BTCUSDT,66456.81168608842,1.5887031609555553,SHORT,2024-02-15 05:49:00,-835.615288742549,5
TRD_016,BNBUSDT,42933.04105189939,0.8641419331621263,LONG,2024-02-15 10:39:00,64.89604038493168,50
TRD_048,BNBUSDT,58428.75862046992,1.9901469595813543,SHORT,2024-02-15 15:56:00,133.16279890481036,5
TRD_024,BTCUSDT,49582.90327618352,0.40270942220066563,SHORT,2024-02-15 22:30:00,117.78557776338508,50
TRD_035,SOLUSDT,35525.13762747416,0.19502620510052376,SHORT,2024-02-15 23:17:00,-44.90373358616342,1
TRD_022,BNBUSDT,69721.55012713818,0.16011180851095627,SHORT,2024-02-16 00:13:00,333.0249564507528,5
TRD_036,SOLUSDT,21915.373341983068,1.6724818294011594,LONG,2024-02-16 00:22:00,399.5779233709995,5
TRD_011,ETHUSDT,28113.628627953734,0.8811748590061033,SHORT,2024-02-16 06:17:00,-826.0856438739991,5
TRD_046,BNBUSDT,64627.118126594745,0.01621745579826954,SHORT,2024-02-16 07:47:00,687.4201180418513,20
TRD_029,ETHUSDT,23028.142170631676,1.7507950113816386,LONG,2024-02-16 17:00:00,-728.2259656236855,10
TRD_035,BNBUSDT,64341.03336717609,1.755072803751506,SHORT,2024-02-16 19:31:00,-192.94954381048296,10
TRD_048,ETHUSDT,55761.07380291004,1.6147691812973939,LONG,2024-02-16 23:22:00,-433.7888300825633,10
TRD_015,BNBUSDT,21834.200269727116,0.5041537812194365,SHORT,2024-02-17 05:28:00,-350.8818784387536,20
TRD_031,SOLUSDT,41466.00214270883,0.7517779129336745,LONG,2024-02-17 06:59:00,553.2665165751898,50
TRD_042,SOLUSDT,57723.57375011186,1.4924031881390125,LONG,2024-02-17 08:47:00,70.80990216892562,5
TRD_041,SOLUSDT,49155.014231539986,0.9838127195610946,SHORT,2024-02-17 10:43:00,351.299565631001,20
TRD_043,ETHUSDT,66793.5645982229,0.31611488767986945,LONG,2024-02-17 11:19:00,326.00791922364084,5
TRD_016,SOLUSDT,63382.20164559999,0.4931685464100681,LONG,2024-02-17 11:29:00,-947.5228065549784,20
TRD_010,ETHUSDT,36632.3817667073,1.945453178135599,SHORT,2024-02-17 16:13:00,-268.8707817432876,50
TRD_049,BNBUSDT,24231.359776004516,0.31051610367994137,SHORT,2024-02-17 18:43:00,384.2862408680638,1
TRD_032,ETHUSDT,67212.85198228256,1.454900705789595,SHORT,2024-02-17 20:40:00,338.4189915616366,10
TRD_002,BNBUSDT,45864.338388396325,0.9612564302524824,SHORT,2024-02-17 21:28:00,-868.3380317029356,100
TRD_024,BTCUSDT,23719.881218597428,1.499717302508798,SHORT,2024-02-17 23:27:00,525.013562589462,5
TRD_023,BTCUSDT,60828.780667963976,1.3256153498773422,SHORT,2024-02-17 23:33:00,318.0279729593086,50
TRD_002,BTCUSDT,63425.323534269555,0.8839427092031087,SHORT,2024-02-18 01:22:00,-471.396151730843,1
TRD_038,ETHUSDT,51971.23200882855,0.7142825411193036,SHORT,2024-02-18 03:00:00,214.31413912718116,10
TRD_031,BTCUSDT,42375.448284317,1.5111749161686898,SHORT,2024-02-18 03:51:00,-104.5558825514244,50
TRD_040,BTCUSDT,53108.65061617864,0.6530510004570547,LONG,2024-02-18 06:38:00,255.9826958136464,5
TRD_026,BTCUSDT,55334.18478525618,1.5776652453762512,LONG,2024-02-18 08:39:00,-890.1180505047183,5
TRD_029,BNBUSDT,64651.4979042984,1.3628877020015795,LONG,2024-02-18 16:39:00,-166.30243137080063,1
TRD_003,SOLUSDT,67793.0840187369,1.1595616487640061,LONG,2024-02-18 18:02:00,600.358451201035,1
TRD_014,ETHUSDT,45716.04661954557,0.7439137609555717,LONG,2024-02-18 19:45:00,279.4095860852697,5
TRD_025,BTCUSDT,59924.72667632813,0.41811190195508613,LONG,2024-02-18 19:49:00,405.8204323570234,20
TRD_048,BNBUSDT,68225.47779958275,1.423735404468921,LONG,2024-02-18 20:06:00,-106.77062310432702,50
TRD_001,SOLUSDT,27562.1669073483,0.19178496206945603,SHORT,2024-02-18 22:23:00,292.1729748202527,10
TRD_003,SOLUSDT,20913.399080483836,1.9413790897499619,LONG,2024-02-18 22:34:00,-71.54450321039391,20
TRD_026,SOLUSDT,63448.1886424147,1.95770835008482,LONG,2024-02-19 22:36:00,-452.4200728284808,20
TRD_018,BNBUSDT,29763.66666235804,0.269143005756696,LONG,2024-02-20 01:35:00,-116.07756057891164,20
TRD_009,BTCUSDT,22123.93833159005,0.21683129271488147,LONG,2024-02-20 04:00:00,737.0200224513849,20
TRD_038,SOLUSDT,28004.806882872228,0.8313062868952299,LONG,2024-02-20 11:24:00,576.1606798903017,10
TRD_023,BNBUSDT,39205.745562188466,1.9277297117983991,SHORT,2024-02-20 11:55:00,-486.1009447593462,5
TRD_021,BNBUSDT,30963.285079629004,0.8066186894699148,LONG,2024-02-21 02:08:00,-198.6706852512006,1
TRD_001,ETHUSDT,35262.68145502215,0.7339661957803464,LONG,2024-02-21 02:46:00,-452.11910878203014,20
TRD_021,BNBUSDT,68764.70257150232,1.4101342674075548,SHORT,2024-02-21 07:09:00,99.76158693356616,1
TRD_027,SOLUSDT,55220.277208128755,0.36567516082450185,LONG,2024-02-21 09:17:00,508.6364115572837,5
TRD_042,SOLUSDT,55609.586412660195,0.7330137323117654,SHORT,2024-02-21 13:11:00,1025.896708646204,10
TRD_006,BNBUSDT,24734.26873639614,0.5897018180862307,SHORT,2024-02-22 08:28:00,-703.7260994228042,100
TRD_044,SOLUSDT,56604.91849113459,1.2070538990349462,SHORT,2024-02-22 19:57:00,439.1736726748235,20
TRD_036,BNBUSDT,56967.21664776524,0.33387824356618606,LONG,2024-02-22 22:18:00,6.1571862105070245,5
TRD_028,SOLUSDT,52987.250920331615,1.1019154986564101,LONG,2024-02-22 22:40:00,-173.56848701564326,20
TRD_045,ETHUSDT,31421.814799893753,1.7165177139743213,SHORT,2024-02-22 22:56:00,-457.6459074597517,50
TRD_017,BTCUSDT,41151.80895410925,1.0331993879481278,LONG,2024-02-23 00:41:00,899.9304685496413,10
TRD_040,ETHUSDT,62313.82273348127,1.3701582680251896,LONG,2024-02-23 01:45:00,-804.4321140764869,5
TRD_003,ETHUSDT,53510.08146703132,0.15974355517908642,SHORT,2024-02-23 09:38:00,-234.87757647421222,10
TRD_012,BTCUSDT,56638.441749995116,0.9035211027016156,SHORT,2024-02-23 14:15:00,193.6484533077077,5
TRD_039,SOLUSDT,49368.720006290445,0.1988374031973454,LONG,2024-02-23 18:54:00,236.6441961369608,50
TRD_012,BTCUSDT,42479.329955588924,1.2029287348154472,SHORT,2024-02-23 21:26:00,633.3989095181165,20
TRD_002,BNBUSDT,57952.60050335541,0.5692981986358988,SHORT,2024-02-24 03:54:00,-430.3402843499702,20
TRD_046,BTCUSDT,23396.29071831525,0.5816590036735785,LONG,2024-02-24 04:12:00,322.1934470990723,10
TRD_022,ETHUSDT,53658.036639013204,0.16276580691851164,LONG,2024-02-24 05:17:00,-21.46725953287488,100
TRD_023,BTCUSDT,69860.22539253396,0.6273733442670615,SHORT,2024-02-24 05:56:00,30.108554337778184,5
TRD_030,SOLUSDT,59009.59647340158,1.0182875824431237,LONG,2024-02-24 18:00:00,-219.78861591636425,5
TRD_005,ETHUSDT,34528.17557887277,1.1734736053118053,LONG,2024-02-24 22:03:00,90.93321266102333,5
TRD_009,BNBUSDT,33890.97473526903,0.14266444703888836,LONG,2024-02-24 23:01:00,-61.19316417468272,20
TRD_021,SOLUSDT,53360.93052967294,1.3064037795749797,LONG,2024-02-25 12:53:00,-168.1274881033627,20
TRD_011,ETHUSDT,64792.71285042652,0.9828627638994543,LONG,2024-02-25 15:52:00,-252.6014673302891,10
TRD_005,BNBUSDT,48897.487042392146,1.0784469357493272,LONG,2024-02-25 17:37:00,196.24777441559485,10
TRD_035,SOLUSDT,46370.11435850292,1.6672653807979116,SHORT,2024-02-25 19:48:00,-655.4453492766979,5
TRD_027,BNBUSDT,28019.206692183565,0.6910306261566844,SHORT,2024-02-26 02:51:00,-86.17409323294393,1
TRD_049,BTCUSDT,55772.84776799083,0.35636171161641905,SHORT,2024-02-27 03:19:00,-373.858726682534,5
TRD_002,BTCUSDT,55114.93098189454,1.1081022496568387,SHORT,2024-02-27 03:29:00,-51.45486675921727,10
TRD_024,BNBUSDT,68347.56961669237,1.890593615895125,SHORT,2024-02-27 05:29:00,-45.10187520652073,20
TRD_031,BTCUSDT,35009.60921528322,1.0405605421704511,LONG,2024-02-27 12:06:00,443.42636456598365,20
TRD_033,BNBUSDT,57822.27381837659,1.6655052264978178,LONG,2024-02-27 13:07:00,339.50755969722036,1
TRD_039,SOLUSDT,41703.26305988145,1.5164937883774559,SHORT,2024-02-27 15:07:00,155.8979176452234,1
TRD_030,ETHUSDT,47923.63958080675,1.0414782661495647,LONG,2024-02-27 17:23:00,96.36557220935768,50
TRD_046,BNBUSDT,60822.69278002791,1.2986340075303109,SHORT,2024-02-27 18:26:00,-85.43120945729663,1
TRD_037,ETHUSDT,31099.752250948783,0.8192935663523504,LONG,2024-02-27 21:29:00,-94.67337032189306,5
TRD_028,ETHUSDT,37143.43697637075,1.0659510913034156,SHORT,2024-02-28 00:35:00,-863.9320761095091,1
TRD_031,BNBUSDT,58665.43350987985,1.019498653028363,LONG,2024-02-28 00:40:00,376.8746495875298,10
TRD_011,BTCUSDT,48522.89576439305,1.4211296222859682,SHORT,2024-02-28 04:31:00,143.2630700050139,5
TRD_023,SOLUSDT,24621.14584525351,0.8258628255190026,LONG,2024-02-28 04:33:00,610.1870961345568,5
TRD_002,ETHUSDT,41509.29333892565,0.2085365740180587,SHORT,2024-02-28 09:20:00,-267.2814549062955,10
TRD_040,SOLUSDT,49331.665648650815,1.5795319503991094,LONG,2024-02-28 14:03:00,640.1848505043329,5
TRD_041,ETHUSDT,65475.86582225263,1.372857476623133,LONG,2024-02-28 14:21:00,-85.91083045404034,1
TRD_027,BNBUSDT,29424.402496931933,1.9007456763601571,SHORT,2024-02-28 20:34:00,-276.58011001465775,20
TRD_035,BTCUSDT,60297.648418874145,0.863145189937247,SHORT,2024-02-28 20:41:00,782.7223111790928,20
TRD_002,SOLUSDT,26531.224153829568,0.16562925725307848,SHORT,2024-02-29 03:26:00,191.94644020691246,5
TRD_039,ETHUSDT,32111.783003790362,0.25202178286285354,SHORT,2024-02-29 13:34:00,845.5035461805289,1
TRD_037,BNBUSDT,32167.194174506152,1.5489058909741251,SHORT,2024-02-29 19:24:00,95.24420128016963,1
TRD_021,BNBUSDT,63873.95979544163,0.14483699272941786,SHORT,2024-02-29 23:06:00,413.7113519102971,10
TRD_005,ETHUSDT,29950.884600749356,1.816574028409278,SHORT,2024-02-29 23:25:00,524.3523278693486,20
TRD_045,ETHUSDT,59348.03634927046,0.5704837214774189,SHORT,2024-02-29 23:33:00,-130.6853255466602,5
TRD_021,ETHUSDT,43090.32670098099,1.7987692907528563,LONG,2024-03-01 06:43:00,183.03354856356714,5
TRD_029,BTCUSDT,69954.53838986554,1.5492786291138827,LONG,2024-03-01 17:33:00,87.10879294479678,1
TRD_020,ETHUSDT,61954.57493260527,1.7436900622204632,LONG,2024-03-01 17:48:00,426.1615407791155,5
TRD_038,ETHUSDT,56985.1567223909,0.4359389866222318,LONG,2024-03-01 19:53:00,-522.6777712276432,1
TRD_020,BTCUSDT,63536.315332609774,1.1954300566690008,SHORT,2024-03-02 00:36:00,310.5664133906804,50
TRD_050,BNBUSDT,51701.51963025168,0.19624237282412096,LONG,2024-03-02 01:55:00,470.23293868214944,10
TRD_025,ETHUSDT,62182.612826424884,0.4125387274033582,LONG,2024-03-02 02:20:00,-331.43751965791057,5
TRD_002,SOLUSDT,33056.342368072794,0.6267054324011643,SHORT,2024-03-02 03:39:00,-430.7234608903882,50
TRD_032,BNBUSDT,24885.160555053746,1.484217057104946,LONG,2024-03-02 07:42:00,-819.1374278216556,1
TRD_026,SOLUSDT,50796.60035433344,0.05918161498308179,SHORT,2024-03-02 09:42:00,1049.2339053428846,1
TRD_006,ETHUSDT,41734.5196331793,1.8072033929155515,LONG,2024-03-02 13:48:00,-355.8404224743822,50
TRD_041,BTCUSDT,41322.0397646216,0.1508989922887142,LONG,2024-03-02 20:11:00,718.9764743549968,5
TRD_003,BTCUSDT,46337.39262150231,0.759215488735808,SHORT,2024-03-02 21:16:00,-93.9910824831121,50
TRD_033,BTCUSDT,38069.13057827712,0.17136836037388242,SHORT,2024-03-02 23:22:00,559.1038632055064,10
TRD_001,ETHUSDT,51302.97657214146,1.5402460077757136,LONG,2024-03-03 01:13:00,300.4701270373264,100
TRD_005,ETHUSDT,21528.418367381495,0.291216797071486,LONG,2024-03-03 01:20:00,1061.074231222973,20
TRD_013,SOLUSDT,68494.56709408815,1.7706662514222906,LONG,2024-03-03 13:33:00,732.9090194387614,1
TRD_019,BTCUSDT,66235.44960227853,1.065141753317137,SHORT,2024-03-03 14:20:00,116.55009502160908,50
TRD_012,ETHUSDT,66763.50812909668,1.8974609107162381,SHORT,2024-03-03 18:57:00,164.91736883542816,1
TRD_048,BNBUSDT,38250.17477918592,0.5878182164883087,SHORT,2024-03-04 03:25:00,349.55993965829623,10
TRD_025,ETHUSDT,46594.54788295499,0.9140891422379982,SHORT,2024-03-04 04:46:00,1350.6523251640856,10
TRD_035,ETHUSDT,67706.53015287875,1.39155145503586,SHORT,2024-03-04 08:18:00,43.86707501921213,20
TRD_012,BNBUSDT,65117.30282137933,1.6655074920162116,SHORT,2024-03-04 08:29:00,-636.339750354988,20
TRD_030,BTCUSDT,59512.22379505737,0.8485006046137574,LONG,2024-03-04 09:28:00,132.3563647921269,20
TRD_005,BNBUSDT,40366.57949237962,1.7859407512710568,SHORT,2024-03-04 14:03:00,-310.3329051123061,20
TRD_034,BTCUSDT,48216.96115910867,0.24479454456554653,SHORT,2024-03-04 17:11:00,115.63898876874134,20
TRD_022,BNBUSDT,59645.623710832384,1.42028259043209,LONG,2024-03-04 19:51:00,585.5764316339732,5
TRD_039,SOLUSDT,33650.59977700159,0.7029159746051842,LONG,2024-03-04 21:56:00,262.0404964620967,50
TRD_013,BTCUSDT,51322.46841140557,0.21165761342386796,SHORT,2024-03-05 00:12:00,-286.6019674667374,20
TRD_047,ETHUSDT,61396.71624259284,0.7794624680359876,SHORT,2024-03-05 01:43:00,-91.44730500576021,20
TRD_003,SOLUSDT,55372.73958664507,1.76162909272628,SHORT,2024-03-05 02:44:00,-523.115870101341,100
TRD_020,BTCUSDT,43974.031559550036,1.9612624038643935,SHORT,2024-03-05 07:21:00,647.816658627982,1
TRD_031,BTCUSDT,49230.41797775791,0.7916717156299604,LONG,2024-03-05 10:09:00,420.3066479894314,5
TRD_005,BTCUSDT,69433.7771572897,1.7739686117346865,LONG,2024-03-05 11:30:00,-534.171448194973,20
TRD_024,BNBUSDT,50099.389732360505,1.0242122883213376,LONG,2024-03-05 15:18:00,1270.510348980601,1
TRD_040,BTCUSDT,59280.88770093219,1.4368599249512435,SHORT,2024-03-05 18:06:00,-98.47960426707746,10
TRD_033,ETHUSDT,56330.23821888313,0.10028913032490812,LONG,2024-03-05 18:29:00,157.7644185209313,50
TRD_008,BTCUSDT,55074.530776468164,1.1190508242482065,SHORT,2024-03-05 19:30:00,-158.76183567847528,1
TRD_024,ETHUSDT,55818.45275570218,0.14962225305987095,LONG,2024-03-05 22:20:00,220.0461253418897,50
TRD_050,ETHUSDT,42720.48756407319,0.5445497346166607,SHORT,2024-03-06 06:58:00,57.02733648462557,100
TRD_020,ETHUSDT,43708.008725906264,1.1379605084786706,SHORT,2024-03-06 10:02:00,-688.8067809144501,5
TRD_016,SOLUSDT,43393.13686803912,1.6162558951791444,LONG,2024-03-06 11:10:00,596.7546710382398,20
TRD_050,ETHUSDT,21662.730360630405,1.126178351169782,LONG,2024-03-06 14:15:00,-404.0691311628667,1
TRD_012,BNBUSDT,32053.266516616175,1.873021166819268,SHORT,2024-03-06 23:48:00,468.5552348203372,20
TRD_013,BTCUSDT,27728.20033249414,1.6225616900759128,LONG,2024-03-07 01:19:00,-105.9306814375516,5
TRD_045,BNBUSDT,64322.25056986287,0.3209178907491542,SHORT,2024-03-07 08:36:00,41.66240906729443,50
TRD_042,SOLUSDT,33748.46832264745,0.7840273863995953,SHORT,2024-03-07 08:38:00,251.0564558555754,5
TRD_039,BTCUSDT,26922.13172327702,1.34028600034049,LONG,2024-03-07 12:30:00,78.63406688215154,10
TRD_025,ETHUSDT,25988.346595544248,1.8774280029024875,LONG,2024-03-07 18:23:00,381.91111086117905,20
TRD_046,BTCUSDT,54999.491727607936,1.9755545788018951,SHORT,2024-03-07 22:33:00,-344.09960083463943,5
TRD_032,SOLUSDT,20304.165545747965,1.5287410115459863,SHORT,2024-03-07 23:06:00,528.4424386420677,20
TRD_024,SOLUSDT,43565.22008782541,1.151800918102934,SHORT,2024-03-08 00:22:00,-505.2664326171441,100
TRD_048,BNBUSDT,25943.55527990981,1.515653282578604,SHORT,2024-03-08 07:52:00,-446.4170815497569,10
TRD_047,BTCUSDT,62483.16888179526,0.5537404747332559,SHORT,2024-03-08 12:06:00,299.507554560033,20
TRD_044,BTCUSDT,67922.5178226229,0.574370024246669,SHORT,2024-03-08 15:26:00,534.7732608444454,10
TRD_009,BTCUSDT,67937.73081074518,1.3121551988630231,LONG,2024-03-08 22:52:00,151.911292245207,10
TRD_040,BNBUSDT,42098.20544733846,1.7449527970358216,LONG,2024-03-09 05:14:00,756.0993133316164,1
TRD_050,SOLUSDT,52225.74122173982,1.9399208834609438,LONG,2024-03-09 10:18:00,-406.7931657183467,10
TRD_023,ETHUSDT,49985.20682553723,0.6892558556541243,SHORT,2024-03-09 13:23:00,-572.6513324468137,10
TRD_050,BTCUSDT,37501.945069297646,1.5951417099716274,SHORT,2024-03-09 14:58:00,429.12478742208134,10
TRD_013,BNBUSDT,42203.224571026556,1.7045463025221124,LONG,2024-03-09 18:03:00,71.15056221724771,1
TRD_032,BNBUSDT,23216.184861664286,1.2501147536324717,LONG,2024-03-10 04:16:00,413.0774522004144,5
TRD_050,ETHUSDT,59784.95163357436,0.7017078456372282,LONG,2024-03-10 22:54:00,-504.01453307497593,20
TRD_015,SOLUSDT,32040.17560773095,1.2419862448948642,SHORT,2024-03-11 09:36:00,-211.61040842385415,1
TRD_036,BTCUSDT,43026.366556818815,1.1730533195799104,SHORT,2024-03-11 10:07:00,881.3930756895978,5
TRD_049,BTCUSDT,44031.0366808322,1.2169857565350168,SHORT,2024-03-11 10:59:00,-90.5078544291134,5
TRD_005,BNBUSDT,48035.586957565916,1.2423278254375656,LONG,2024-03-11 18:14:00,723.2520711710297,10
TRD_022,SOLUSDT,60893.831894404495,1.695645799834673,LONG,2024-03-11 19:08:00,398.3976409163047,100
TRD_016,BTCUSDT,54594.052309187486,0.3484622114019874,LONG,2024-03-11 22:46:00,-132.73167344564143,50
TRD_041,ETHUSDT,53153.152456459604,0.7409149557541845,SHORT,2024-03-11 23:59:00,715.8790675714338,5
